epoch,agent,pair,mean_astar_flood_min,mean_sac_time_min,mean_imp_vs_flood_min,mean_imp_vs_flood_pct,policy_reach_rate,fallback_rate,mean_total_steps
1,0,Jawahar Nagar -> Pandurang Wadi,9.8944684307574,13.518771173999319,-3.6243027432419215,-36.62958519303183,0.27586206896551724,0.7241379310344828,56.689655172413794
1,1,Vibgyor High School -> St Xaviers High School,10.121805449187269,9.563832634940734,0.5579728142465341,5.512581891122364,0.5862068965517241,0.41379310344827586,46.48275862068966
1,2,Unnat Nagar -> Nirlon Knowledge Park,7.564097853552394,9.044158443648895,-1.4800605900965005,-19.566914901839972,0.6551724137931034,0.3448275862068966,51.241379310344826
1,3,Goregaon East -> Unnat Nagar,10.54092867419439,12.110905287282314,-1.569976613087924,-14.894101474488084,0.5862068965517241,0.41379310344827586,16.79310344827586
1,4,Pandurang Wadi -> Motilal Nagar,10.011638476867438,11.549038420392876,-1.537399943525439,-15.356127242086345,0.7586206896551724,0.2413793103448276,38.37931034482759
1,5,Royal Palms Estate -> St Johns High School,29.22376144639272,29.42307036417702,-0.19930891778429743,-0.6820098027076505,0.6551724137931034,0.3448275862068966,37.275862068965516
1,6,Nesco IT Park -> Bangur Nagar,12.689328334201075,15.334003418825699,-2.644675084624624,-20.84172633075093,0.4482758620689655,0.5517241379310345,48.827586206896555
1,7,St Johns High School -> Goregaon East,8.254296326354876,10.72875306290972,-2.4744567365548438,-29.977803542795417,0.27586206896551724,0.7241379310344828,47.89655172413793
1,8,Lifeline Medicare Hospital -> Vibgyor High School,3.5926195312013305,4.137747176696618,-0.5451276454952879,-15.173542334804475,0.9655172413793104,0.034482758620689655,25.655172413793103
